CodigoIBGE;NOME_MUNICIPIO;LONGITUDE;LATITUDE
3529708;MIGUELÓPOLIS;-48,029334;-20,177129
2308302;MILAGRES;-38,943157;-7,310428
2921302;MILAGRES;-39,859127;-12,870575
2106672;MILAGRES DO MARANHÃO;-42,610753;-3,582207
2308351;MILHÃ;-39,203574;-5,679564
2206357;MILTON BRANDÃO;-41,44796;-4,699953
5213053;MIMOSO DE GOIÁS;-48,163273;-15,059293
3203403;MIMOSO DO SUL;-41,364425;-21,065374
5213087;MINAÇU;-48,223908;-13,535094
2705309;MINADOR DO NEGRÃO;-36,864916;-9,303683
4312252;MINAS DO LEÃO;-52,05128;-30,12244
3141801;MINAS NOVAS;-42,596759;-17,215458
3141900;MINDURI;-44,609293;-21,677543
5213103;MINEIROS;-52,554667;-17,566168
3529807;MINEIROS DO TIETÊ;-48,451802;-22,411697
1101203;MINISTRO ANDREAZZA;-61,518922;-11,196238
3530003;MIRA ESTRELA;-50,138427;-19,980516
3142007;MIRABELA;-44,160644;-16,258453
3529906;MIRACATU;-47,457104;-24,283929
3303005;MIRACEMA;-42,198411;-21,411163
1713205;MIRACEMA DO TOCANTINS;-48,387991;-9,568346
2106706;MIRADOR;-44,36261;-6,377566
4115903;MIRADOR;-52,776935;-23,257408
3142106;MIRADOURO;-42,34615;-20,894419
4312302;MIRAGUAÍ;-53,685994;-27,496076
3142205;MIRAÍ;-42,61604;-21,193982
2308377;MIRAÍMA;-39,970065;-3,5686
5005608;MIRANDA;-56,390198;-20,239333
2106755;MIRANDA DO NORTE;-44,584276;-3,562645
2609303;MIRANDIBA;-38,734565;-8,120244
3530102;MIRANDÓPOLIS;-51,10564;-21,132087
2921401;MIRANGABA;-40,574793;-10,956117
1713304;MIRANORTE;-48,592632;-9,517405
2921450;MIRANTE;-40,773567;-14,239818
1101302;MIRANTE DA SERRA;-62,669427;-11,045609
3530201;MIRANTE DO PARANAPANEMA;-51,905794;-22,290559
4116000;MIRASELVA;-51,485707;-22,966093
3530300;MIRASSOL;-49,512139;-20,817005
5105622;MIRASSOL D'OESTE;-58,097904;-15,674071
3530409;MIRASSOLÂNDIA;-49,46552;-20,616857
3142254;MIRAVÂNIA;-44,412075;-14,747839
4210852;MIRIM DOCE;-50,068564;-27,201205
2106805;MIRINZAL;-44,785756;-2,064224
4116059;MISSAL;-54,243175;-25,09116
2308401;MISSÃO VELHA;-39,145198;-7,243232
1504604;MOCAJUBA;-49,509023;-2,582873
3530508;MOCOCA;-47,007171;-21,468991
4210902;MODELO;-53,053501;-26,778042
3142304;MOEDA;-44,047569;-20,330269
3142403;MOEMA;-45,42531;-19,8387
2509404;MOGEIRO;-35,482425;-7,309481
3530607;MOGI DAS CRUZES;-46,19676;-23,522707
3530706;MOGI GUAÇU;-46,944474;-22,36572
5213400;MOIPORÁ;-50,736098;-16,5469
2804102;MOITA BONITA;-37,345749;-10,579044
3530805;MOJI MIRIM;-46,956367;-22,432696
1504703;MOJU;-48,767199;-1,885889
2308500;MOMBAÇA;-39,624405;-5,747005
3530904;MOMBUCA;-47,567524;-22,926828
2106904;MONÇÃO;-45,247585;-3,493932
3531001;MONÇÕES;-50,096306;-20,850326
4211009;MONDAÍ;-53,398684;-27,103612
3531100;MONGAGUÁ;-46,619993;-24,094116
3142502;MONJOLOS;-44,119317;-18,323686
2206407;MONSENHOR GIL;-42,617399;-5,551486
2206506;MONSENHOR HIPÓLITO;-41,032893;-7,003502
3142601;MONSENHOR PAULO;-45,545074;-21,761772
2308609;MONSENHOR TABOSA;-40,070067;-4,783091
2509503;MONTADAS;-35,958275;-7,089096
3142700;MONTALVÂNIA;-44,363621;-14,420365
3203502;MONTANHA;-40,363421;-18,126857
2407708;MONTANHAS;-35,287692;-6,482243
4312351;MONTAURI;-52,076108;-28,653207
1504802;MONTE ALEGRE;-54,073375;-2,003328
2407807;MONTE ALEGRE;-35,332099;-6,067877
5213509;MONTE ALEGRE DE GOIÁS;-46,885799;-13,257326
3142809;MONTE ALEGRE DE MINAS;-48,877117;-18,869167
2804201;MONTE ALEGRE DE SERGIPE;-37,561426;-10,025862
2206605;MONTE ALEGRE DO PIAUÍ;-45,29574;-9,755834
3531209;MONTE ALEGRE DO SUL;-46,681194;-22,681129
4312377;MONTE ALEGRE DOS CAMPOS;-50,782834;-28,685072
3531308;MONTE ALTO;-48,496651;-21,263864
3531407;MONTE APRAZÍVEL;-49,714116;-20,77214
3142908;MONTE AZUL;-42,873165;-15,155339
3531506;MONTE AZUL PAULISTA;-48,642971;-20,903841
3143005;MONTE BELO;-46,368246;-21,327146
4312385;MONTE BELO DO SUL;-51,631559;-29,159941
4211058;MONTE CARLO;-50,974105;-27,217679
3143104;MONTE CARMELO;-47,495972;-18,729038
3531605;MONTE CASTELO;-51,565493;-21,298959
4211108;MONTE CASTELO;-50,226271;-26,456362
2407906;MONTE DAS GAMELEIRAS;-35,786607;-6,439466
1713601;MONTE DO CARMO;-48,11042;-10,763542
3143153;MONTE FORMOSO;-41,254579;-16,866494
2509602;MONTE HOREBE;-38,583657;-7,209526
3531803;MONTE MOR;-47,313269;-22,945522
1101401;MONTE NEGRO;-63,295559;-10,263098
2921500;MONTE SANTO;-39,332706;-10,440158
3143203;MONTE SANTO DE MINAS;-46,977119;-21,190475
1713700;MONTE SANTO DO TOCANTINS;-48,990891;-10,005591
3143401;MONTE SIÃO;-46,573703;-22,433549
2509701;MONTEIRO;-37,122681;-7,892217
3531704;MONTEIRO LOBATO;-45,848152;-22,955011
2705408;MONTEIRÓPOLIS;-37,245272;-9,602328
4312401;MONTENEGRO;-51,461299;-29,688119
2107001;MONTES ALTOS;-47,07044;-5,828563
3143302;MONTES CLAROS;-43,865422;-16,722707
5213707;MONTES CLAROS DE GOIÁS;-51,400499;-16,00476
3143450;MONTEZUMA;-42,507474;-15,171144
5213756;MONTIVIDIU;-51,175145;-17,444462
5213772;MONTIVIDIU DO NORTE;-48,688822;-13,353094
2308708;MORADA NOVA;-38,364907;-5,096952
3143500;MORADA NOVA DE MINAS;-45,355502;-18,607445
2308807;MORAÚJO;-40,683599;-3,466363
2614303;MOREILÂNDIA;-39,553754;-7,629983
4116109;MOREIRA SALES;-53,013447;-24,044758
2609402;MORENO;-35,094869;-8,118695
4312427;MORMAÇO;-52,692826;-28,693351
2921609;MORPARÁ;-43,277913;-11,558043
4116208;MORRETES;-48,831539;-25,478482
2308906;MORRINHOS;-40,124179;-3,228831
5213806;MORRINHOS;-49,110177;-17,735271
4312443;MORRINHOS DO SUL;-49,932763;-29,362964
3531902;MORRO AGUDO;-48,057594;-20,732663
5213855;MORRO AGUDO DE GOIÁS;-50,057447;-15,312198
2206654;MORRO CABEÇA NO TEMPO;-43,901874;-9,719319
4211207;MORRO DA FUMAÇA;-49,213257;-28,654788
3143609;MORRO DA GARÇA;-44,603531;-18,547218
2921708;MORRO DO CHAPÉU;-41,159097;-11,550126
2206670;MORRO DO CHAPÉU DO PIAUÍ;-42,309063;-3,742255
3143708;MORRO DO PILAR;-43,374804;-19,218342
4211256;MORRO GRANDE;-49,7188;-28,79972
4312450;MORRO REDONDO;-52,65778;-31,582203
4312476;MORRO REUTER;-51,080088;-29,539342
2107100;MORROS;-44,044545;-2,861479
2921807;MORTUGABA;-42,380449;-15,016407
3532009;MORUNGABA;-46,791344;-22,881031
5213905;MOSSÂMEDES;-50,21805;-16,119654
2408003;MOSSORÓ;-37,356874;-5,193801
4312500;MOSTARDAS;-50,919159;-31,108225
3532058;MOTUCA;-48,150661;-21,507609
5214002;MOZARLÂNDIA;-50,570214;-14,747589
1504901;MUANÁ;-49,216832;-1,530026
1400308;MUCAJAÍ;-60,911519;2,479772
2309003;MUCAMBO;-40,74528;-3,90603
2921906;MUCUGÊ;-41,373213;-13,003894
4312609;MUÇUM;-51,866056;-29,165615
2922003;MUCURI;-39,547546;-18,08854
3203601;MUCURICI;-40,517927;-18,097236
4312617;MUITOS CAPÕES;-51,184602;-28,318913
4312625;MULITERNO;-51,768701;-28,330265
2309102;MULUNGU;-38,993066;-4,299528
2509800;MULUNGU;-35,465143;-7,027886
2922052;MULUNGU DO MORRO;-41,6438;-11,96722
2922102;MUNDO NOVO;-40,471498;-11,864723
5005681;MUNDO NOVO;-54,281661;-23,935274
5214051;MUNDO NOVO;-50,285688;-13,765577
3143807;MUNHOZ;-46,360371;-22,612783
4116307;MUNHOZ DE MELO;-51,775758;-23,145693
2922201;MUNIZ FERREIRA;-39,112982;-12,997304
3203700;MUNIZ FREIRE;-41,417514;-20,456546
2922250;MUQUÉM DE SÃO FRANCISCO;-43,55186;-12,068261
3203809;MUQUI;-41,346214;-20,953692
3143906;MURIAÉ;-42,361075;-21,132047
2804300;MURIBECA;-36,957001;-10,427427
2705507;MURICI;-35,947556;-9,316301
2206696;MURICI DOS PORTELAS;-42,096769;-3,32386
1713957;MURICILÂNDIA;-48,606745;-7,138519
2922300;MURITIBA;-38,988689;-12,623372
3532108;MURUTINGA DO SUL;-51,277138;-20,994298
2922409;MUTUÍPE;-39,504164;-13,229373
3144003;MUTUM;-41,439139;-19,807189
5214101;MUTUNÓPOLIS;-49,274445;-13,723611
3144102;MUZAMBINHO;-46,526805;-21,373013
3144201;NACIP RAYDAN;-42,251792;-18,457924
3532157;NANTES;-51,238587;-22,620118
3144300;NANUQUE;-40,351739;-17,838993
4312658;NÃO-ME-TOQUE;-52,819279;-28,459907
3144359;NAQUE;-42,334708;-19,223543
3532207;NARANDIBA;-51,52424;-22,404283
2408102;NATAL;-35,252255;-5,750899
3144375;NATALÂNDIA;-46,497534;-16,503836
3144409;NATÉRCIA;-45,518235;-22,118474
1714203;NATIVIDADE;-47,727258;-11,705357
3303104;NATIVIDADE;-41,97644;-21,043757
3532306;NATIVIDADE DA SERRA;-45,4464;-23,375787
2509909;NATUBA;-35,556145;-7,640979
4211306;NAVEGANTES;-48,649183;-26,897439
5005707;NAVIRAÍ;-54,198836;-23,059999
1714302;NAZARÉ;-47,666977;-6,372558
2922508;NAZARÉ;-39,010623;-13,035148
2609501;NAZARÉ DA MATA;-35,221339;-7,737688
2206704;NAZARÉ DO PIAUÍ;-42,668227;-6,967128
3532405;NAZARÉ PAULISTA;-46,40259;-23,178696
3144508;NAZARENO;-44,617235;-21,217697
2510006;NAZAREZINHO;-38,318913;-6,912701
2206720;NAZÁRIA;-42,814048;-5,346925
5214408;NAZÁRIO;-49,881988;-16,580528
2804409;NEÓPOLIS;-36,576718;-10,315878
3144607;NEPOMUCENO;-45,237429;-21,234577
5214507;NERÓPOLIS;-49,224463;-16,404044
3532504;NEVES PAULISTA;-49,630475;-20,843916
1303007;NHAMUNDÁ;-56,71677;-2,188984
3532603;NHANDEARA;-50,040274;-20,694823
4312674;NICOLAU VERGUEIRO;-52,462401;-28,536215
2922607;NILO PEÇANHA;-39,112986;-13,604494
3303203;NILÓPOLIS;-43,41661;-22,807514
2107209;NINA RODRIGUES;-43,904485;-3,462464
3144656;NINHEIRA;-41,748789;-15,323802
5005806;NIOAQUE;-55,83389;-21,158152
3532702;NIPOÃ;-49,780899;-20,913902
5214606;NIQUELÂNDIA;-48,458585;-14,46911
2408201;NÍSIA FLORESTA;-35,21131;-6,090714
3303302;NITERÓI;-43,075823;-22,896452
5105903;NOBRES;-56,334085;-14,7245
4312708;NONOAI;-52,776189;-27,354665
2922656;NORDESTINA;-39,429131;-10,832054
1400407;NORMANDIA;-59,635206;3,882978
5106000;NORTELÂNDIA;-56,802069;-14,453725
2804458;NOSSA SENHORA APARECIDA;-37,454439;-10,394651
2804508;NOSSA SENHORA DA GLÓRIA;-37,419921;-10,215687
2804607;NOSSA SENHORA DAS DORES;-37,193711;-10,492054
4116406;NOSSA SENHORA DAS GRAÇAS;-51,795148;-22,910563
2804706;NOSSA SENHORA DE LOURDES;-37,050473;-10,078616
2206753;NOSSA SENHORA DE NAZARÉ;-42,179303;-4,626932
5106109;NOSSA SENHORA DO LIVRAMENTO;-56,345259;-15,789676
2804805;NOSSA SENHORA DO SOCORRO;-37,128496;-10,848754
2206803;NOSSA SENHORA DOS REMÉDIOS;-42,623951;-3,991225
3532801;NOVA ALIANÇA;-49,507138;-21,013735
4116505;NOVA ALIANÇA DO IVAÍ;-52,601923;-23,177456
4312757;NOVA ALVORADA;-52,167134;-28,676564
5006002;NOVA ALVORADA DO SUL;-54,382804;-21,466634
5214705;NOVA AMÉRICA;-49,899315;-15,018386
4116604;NOVA AMÉRICA DA COLINA;-50,714443;-23,332687
5006200;NOVA ANDRADINA;-53,351574;-22,248759
4312807;NOVA ARAÇÁ;-51,742165;-28,658176
4116703;NOVA AURORA;-53,257526;-24,528485
5214804;NOVA AURORA;-48,260458;-18,065102
5106158;NOVA BANDEIRANTES;-57,818476;-9,842953
4312906;NOVA BASSANO;-51,703231;-28,723469
3144672;NOVA BELÉM;-41,103688;-18,494091
4312955;NOVA BOA VISTA;-52,981477;-27,987968
5106208;NOVA BRASILÂNDIA;-54,971909;-14,925464
1100148;NOVA BRASILÂNDIA D'OESTE;-62,30823;-11,721325
4313003;NOVA BRÉSCIA;-52,017984;-29,216511
3532827;NOVA CAMPINA;-48,905738;-24,12321
2922706;NOVA CANAÃ;-40,145175;-14,793598
5106216;NOVA CANAÃ DO NORTE;-55,714877;-10,631104
3532843;NOVA CANAÃ PAULISTA;-50,948052;-20,386895
4313011;NOVA CANDELÁRIA;-54,104114;-27,612098
4116802;NOVA CANTU;-52,570992;-24,670779
3532868;NOVA CASTILHO;-50,343906;-20,765655
2107258;NOVA COLINAS;-46,259325;-7,120566
5214838;NOVA CRIXÁS;-50,342;-14,095611
2408300;NOVA CRUZ;-35,4323;-6,480065
3144706;NOVA ERA;-43,035457;-19,764423
4211405;NOVA ERECHIM;-52,911287;-26,901273
4116901;NOVA ESPERANÇA;-52,204866;-23,184251
1504950;NOVA ESPERANÇA DO PIRIÁ;-46,962093;-2,267626
4116950;NOVA ESPERANÇA DO SUDOESTE;-53,264207;-25,898779
4313037;NOVA ESPERANÇA DO SUL;-54,835873;-29,404596
3532900;NOVA EUROPA;-48,56214;-21,778923
2922730;NOVA FÁTIMA;-39,632217;-11,608398
4117008;NOVA FÁTIMA;-50,562314;-23,432359
2510105;NOVA FLORESTA;-36,202495;-6,45614
3303401;NOVA FRIBURGO;-42,532771;-22,286461
5214861;NOVA GLÓRIA;-49,578785;-15,149277
3533007;NOVA GRANADA;-49,320093;-20,533154
5108808;NOVA GUARITA;-55,40307;-10,308846
3533106;NOVA GUATAPORANGA;-51,649833;-21,329937
4313060;NOVA HARTZ;-50,903793;-29,585748
2922755;NOVA IBIÁ;-39,625686;-13,809907
3303500;NOVA IGUAÇU;-43,450345;-22,759835
5214879;NOVA IGUAÇU DE GOIÁS;-49,39077;-14,283477
3533205;NOVA INDEPENDÊNCIA;-51,490447;-21,104542
2107308;NOVA IORQUE;-44,048627;-6,733203
1504976;NOVA IPIXUNA;-49,079887;-4,923086
4211454;NOVA ITABERABA;-52,811244;-26,94289
2922805;NOVA ITARANA;-40,06925;-13,03305
5106182;NOVA LACERDA;-59,590331;-14,469789
4117057;NOVA LARANJEIRAS;-52,53937;-25,306746
3144805;NOVA LIMA;-43,849783;-19,983893
4117107;NOVA LONDRINA;-52,986313;-22,763869
3533304;NOVA LUZITÂNIA;-50,265827;-20,856611
1100338;NOVA MAMORÉ;-65,329149;-10,411771
5108857;NOVA MARILÂNDIA;-56,973177;-14,362451
5108907;NOVA MARINGÁ;-57,098552;-13,011427
3144904;NOVA MÓDICA;-41,501336;-18,441606
5108956;NOVA MONTE VERDE;-57,472369;-9,972617
5106224;NOVA MUTUM;-56,110005;-13,832726
5106174;NOVA NAZARÉ;-51,797434;-13,987867
3533403;NOVA ODESSA;-47,293635;-22,782795
4117206;NOVA OLÍMPIA;-53,091233;-23,471101
5106232;NOVA OLÍMPIA;-57,282924;-14,779414
1714880;NOVA OLINDA;-48,424807;-7,633315
2309201;NOVA OLINDA;-39,679485;-7,084103
2510204;NOVA OLINDA;-38,04105;-7,476843
2107357;NOVA OLINDA DO MARANHÃO;-45,704536;-2,799887
1303106;NOVA OLINDA DO NORTE;-59,093074;-3,887593
4313086;NOVA PÁDUA;-51,306825;-29,030046
4313102;NOVA PALMA;-53,470635;-29,473026
2510303;NOVA PALMEIRA;-36,418713;-6,676606
4313201;NOVA PETRÓPOLIS;-51,106954;-29,376209
3145000;NOVA PONTE;-47,670571;-19,168892
3145059;NOVA PORTEIRINHA;-43,302551;-15,80221
4313300;NOVA PRATA;-51,608996;-28,783945
4117255;NOVA PRATA DO IGUAÇU;-53,347957;-25,631877
4313334;NOVA RAMADA;-53,706937;-28,082645
2922854;NOVA REDENÇÃO;-41,06886;-12,818868
3145109;NOVA RESENDE;-46,417029;-21,126652
5214903;NOVA ROMA;-46,890326;-13,742906
4313359;NOVA ROMA DO SUL;-51,405157;-28,984749
1715002;NOVA ROSALÂNDIA;-48,906181;-10,566871
2309300;NOVA RUSSAS;-40,565303;-4,706808
4117214;NOVA SANTA BÁRBARA;-50,764147;-23,585424
5106190;NOVA SANTA HELENA;-55,183686;-10,851
2207959;NOVA SANTA RITA;-42,048262;-8,074965
4313375;NOVA SANTA RITA;-51,275211;-29,848616
4117222;NOVA SANTA ROSA;-53,955116;-24,464765
3145208;NOVA SERRANA;-44,985579;-19,875867
2922904;NOVA SOURE;-38,484614;-11,238008
4117271;NOVA TEBAS;-51,950396;-24,438325
1505007;NOVA TIMBOTEUA;-47,393202;-1,204144
4211504;NOVA TRENTO;-48,925795;-27,287771
5106240;NOVA UBIRATÃ;-55,273213;-13,033828
1101435;NOVA UNIÃO;-62,555089;-10,915532
3136603;NOVA UNIÃO;-43,579994;-19,688103
3203908;NOVA VENÉCIA;-40,401548;-18,712906
4211603;NOVA VENEZA;-49,503124;-28,638233
5215009;NOVA VENEZA;-49,310898;-16,365233
2923001;NOVA VIÇOSA;-39,372012;-17,893392
5106257;NOVA XAVANTINA;-52,361193;-14,66918
3533254;NOVAIS;-48,917064;-20,990358
1715101;NOVO ACORDO;-47,668148;-9,968486
1303205;NOVO AIRÃO;-60,948811;-2,623432
1715150;NOVO ALEGRE;-46,577297;-12,909939
1303304;NOVO ARIPUANÃ;-60,377046;-5,122669
4313490;NOVO BARREIRO;-53,113499;-27,906788
5215207;NOVO BRASIL;-50,716314;-16,032671
4313391;NOVO CABRAIS;-52,955086;-29,736255
3145307;NOVO CRUZEIRO;-41,875392;-17,474889
5215231;NOVO GAMA;-48,037211;-16,056078
4313409;NOVO HAMBURGO;-51,128605;-29,686326
2923035;NOVO HORIZONTE;-42,167788;-12,801997
3533502;NOVO HORIZONTE;-49,22175;-21,468475
4211652;NOVO HORIZONTE;-52,834033;-26,446172
5106273;NOVO HORIZONTE DO NORTE;-57,317475;-11,387635
1100502;NOVO HORIZONTE DO OESTE;-61,994388;-11,709743
5006259;NOVO HORIZONTE DO SUL;-53,860887;-22,654953
4117297;NOVO ITACOLOMI;-51,506959;-23,765314
1715259;NOVO JARDIM;-46,630787;-11,815875
2705606;NOVO LINO;-35,660964;-8,943159
4313425;NOVO MACHADO;-54,503384;-27,578401
5106265;NOVO MUNDO;-55,172019;-9,977109
2309409;NOVO ORIENTE;-40,774767;-5,533865
3145356;NOVO ORIENTE DE MINAS;-41,222097;-17,409166
2206902;NOVO ORIENTE DO PIAUÍ;-41,928722;-6,449405
5215256;NOVO PLANALTO;-49,51205;-13,240952
1505031;NOVO PROGRESSO;-55,41987;-7,034836
1505064;NOVO REPARTIMENTO;-49,948638;-4,248149
2206951;NOVO SANTO ANTÔNIO;-41,934507;-5,286058
5106315;NOVO SANTO ANTÔNIO;-50,969173;-12,294693
5106281;NOVO SÃO JOAQUIM;-53,016116;-14,886565
4313441;NOVO TIRADENTES;-53,185703;-27,563558
2923050;NOVO TRIUNFO;-38,415581;-10,342018
4313466;NOVO XINGU;-53,064109;-27,748115
3145372;NOVORIZONTE;-42,416781;-16,019539
3533601;NUPORANGA;-47,749105;-20,734
1505106;ÓBIDOS;-55,516324;-1,909235
2309458;OCARA;-38,598538;-4,485067
3533700;OCAUÇU;-49,927373;-22,43886
2207009;OEIRAS;-42,131406;-7,016418
1505205;OEIRAS DO PARÁ;-49,855106;-2,004734
1600501;OIAPOQUE;-51,830553;3,851131
3145406;OLARIA;-43,930927;-21,864773
3533809;ÓLEO;-49,340951;-22,944585
2510402;OLHO D'ÁGUA;-37,752686;-7,224973
2107407;OLHO D'ÁGUA DAS CUNHÃS;-45,11958;-4,137276
2705705;OLHO D'ÁGUA DAS FLORES;-37,297891;-9,533601
2705804;OLHO D'ÁGUA DO CASADO;-37,836243;-9,501446
2207108;OLHO D'ÁGUA DO PIAUÍ;-42,578552;-5,847159
2705903;OLHO D'ÁGUA GRANDE;-36,806746;-10,058495
2408409;OLHO-D'ÁGUA DO BORGES;-37,711821;-5,959258
3145455;OLHOS-D'ÁGUA;-43,571411;-17,4019
3533908;OLÍMPIA;-48,913492;-20,737284
3145505;OLÍMPIO NORONHA;-45,264136;-22,06696
2609600;OLINDA;-34,86131;-7,99266
2107456;OLINDA NOVA DO MARANHÃO;-45,003235;-2,997478
2923100;OLINDINA;-38,33108;-11,358306
2510501;OLIVEDOS;-36,243665;-6,988226
3145604;OLIVEIRA;-44,826411;-20,697516
1715507;OLIVEIRA DE FÁTIMA;-48,907402;-10,708363
2923209;OLIVEIRA DOS BREJINHOS;-42,89702;-12,320589
3145703;OLIVEIRA FORTES;-43,462544;-21,339493
2706000;OLIVENÇA;-37,190819;-9,519456
3145802;ONÇA DE PITANGUI;-44,808382;-19,745524
3534005;ONDA VERDE;-49,299215;-20,612722
3145851;ORATÓRIOS;-42,806339;-20,430996
3534104;ORIENTE;-50,093585;-22,148599
3534203;ORINDIÚVA;-49,351818;-20,180197
1505304;ORIXIMINÁ;-55,8628;-1,763754
3145877;ORIZÂNIA;-42,202946;-20,504121
5215306;ORIZONA;-48,302148;-17,034766
3534302;ORLÂNDIA;-47,886384;-20,720421
4211702;ORLEANS;-49,291426;-28,360469
2609709;OROBÓ;-35,602982;-7,737895
2609808;OROCÓ;-39,595246;-8,617946
2309508;ORÓS;-38,913596;-6,242799
4117305;ORTIGUEIRA;-50,92693;-24,212011
3534401;OSASCO;-46,78881;-23,533612
3534500;OSCAR BRESSANE;-50,284126;-22,317882
4313508;OSÓRIO;-50,266798;-29,892697
3534609;OSVALDO CRUZ;-50,873139;-21,797084
4211751;OTACÍLIO COSTA;-50,112315;-27,503846
1505403;OURÉM;-47,117619;-1,548947
2923308;OURIÇANGAS;-38,628417;-12,006852
2609907;OURICURI;-40,081463;-7,883152
1505437;OURILÂNDIA DO NORTE;-51,090833;-6,740617
3534708;OURINHOS;-49,86858;-22,977268
4117404;OURIZONA;-52,195039;-23,404568
4211801;OURO;-51,620562;-27,342488
2408508;OURO BRANCO;-36,946295;-6,699659
2706109;OURO BRANCO;-37,354444;-9,163415
3145901;OURO BRANCO;-43,694771;-20,523583
3146008;OURO FINO;-46,380081;-22,283524
3146107;OURO PRETO;-43,506448;-20,386776
1100155;OURO PRETO DO OESTE;-62,261055;-10,723574
2510600;OURO VELHO;-37,154379;-7,618652
3534807;OURO VERDE;-51,699321;-21,491166
4211850;OURO VERDE;-52,310019;-26,695994
5215405;OURO VERDE DE GOIÁS;-49,203868;-16,210828
3146206;OURO VERDE DE MINAS;-41,268709;-18,069339
4117453;OURO VERDE DO OESTE;-53,899538;-24,770794
3534757;OUROESTE;-50,377585;-19,995592
2923357;OUROLÂNDIA;-41,081812;-10,964618
5215504;OUVIDOR;-47,832604;-18,225569
3534906;PACAEMBU;-51,265202;-21,560078
1505486;PACAJÁ;-50,634841;-3,830306
2309607;PACAJUS;-38,467022;-4,170541
1400456;PACARAIMA;-61,147306;4,475259
2309706;PACATUBA;-38,618299;-3,98612
2804904;PACATUBA;-36,647986;-10,4499
2107506;PAÇO DO LUMIAR;-44,098692;-2,528063
2309805;PACOTI;-38,925889;-4,224765
2309904;PACUJÁ;-40,696736;-3,978394
5215603;PADRE BERNARDO;-48,285966;-15,164355
3146255;PADRE CARVALHO;-42,520745;-16,365103
2207207;PADRE MARCOS;-40,905862;-7,354712
3146305;PADRE PARAÍSO;-41,484965;-17,076319
2207306;PAES LANDIM;-42,256958;-7,775563
3146552;PAI PEDRO;-43,070556;-15,537066
4211876;PAIAL;-52,501089;-27,255158
4117503;PAIÇANDU;-52,052412;-23,457699
4313607;PAIM FILHO;-51,761597;-27,703308
3146404;PAINEIRAS;-45,538758;-18,902217
4211892;PAINEL;-50,11301;-27,914518
3146503;PAINS;-45,660813;-20,370917
3146602;PAIVA;-43,418833;-21,287852
2207355;PAJEÚ DO PIAUÍ;-42,816936;-7,85252
2706208;PALESTINA;-37,331136;-9,673097
3535002;PALESTINA;-49,433782;-20,390587
5215652;PALESTINA DE GOIÁS;-51,530032;-16,741432
1505494;PALESTINA DO PARÁ;-48,321794;-5,749934
2310001;PALHANO;-37,966235;-4,743945
4211900;PALHOÇA;-48,670288;-27,647044
3146701;PALMA;-42,315826;-21,372561
4212007;PALMA SOLA;-53,279977;-26,346508
2310100;PALMÁCIA;-38,845029;-4,148982
2610004;PALMARES;-35,588336;-8,679083
4313656;PALMARES DO SUL;-50,506052;-30,260067
3535101;PALMARES PAULISTA;-48,801285;-21,082471
1721000;PALMAS;-48,351044;-10,163253
4117602;PALMAS;-51,988774;-26,481473
2923407;PALMAS DE MONTE ALTO;-43,170512;-14,257351
4117701;PALMEIRA;-50,003247;-25,418568
4212056;PALMEIRA;-50,159001;-27,582262
4313706;PALMEIRA DAS MISSÕES;-53,314954;-27,900621
2207405;PALMEIRA DO PIAUÍ;-44,232569;-8,729501
3535200;PALMEIRA D'OESTE;-50,765988;-20,416217
2706307;PALMEIRA DOS ÍNDIOS;-36,630984;-9,406159
2207504;PALMEIRAIS;-43,061844;-5,979797
2107605;PALMEIRÂNDIA;-44,904464;-2,647774
1715705;PALMEIRANTE;-47,93425;-7,857561
2923506;PALMEIRAS;-41,577337;-12,510071
5215702;PALMEIRAS DE GOIÁS;-49,922787;-16,806988
1713809;PALMEIRAS DO TOCANTINS;-47,558684;-6,611862
2610103;PALMEIRINA;-36,327311;-9,001683
1715754;PALMEIRÓPOLIS;-48,413414;-13,039888
5215801;PALMELO;-48,423096;-17,323017
5215900;PALMINÓPOLIS;-50,165494;-16,799135
3535309;PALMITAL;-50,218791;-22,785592
4117800;PALMITAL;-52,212997;-24,882244
4313805;PALMITINHO;-53,555546;-27,35602
4212106;PALMITOS;-53,162267;-27,070251
3146750;PALMÓPOLIS;-40,420398;-16,734467
4117909;PALOTINA;-53,838772;-24,279409
5216007;PANAMÁ;-49,353482;-18,182455
4313904;PANAMBI;-53,500265;-28,292731
3204005;PANCAS;-40,856003;-19,22442
2610202;PANELAS;-36,001576;-8,667242
3535408;PANORAMA;-51,856574;-21,360184
4313953;PANTANO GRANDE;-52,3739;-30,194552
2706406;PÃO DE AÇÚCAR;-37,435139;-9,747042
3146909;PAPAGAIOS;-44,744702;-19,455537
4212205;PAPANDUVA;-50,163204;-26,393983
2207553;PAQUETÁ;-41,701385;-7,101466
3147105;PARÁ DE MINAS;-44,60538;-19,864738
3303609;PARACAMBI;-43,709385;-22,609727
3147006;PARACATU;-46,875419;-17,219742
2310209;PARACURU;-39,029545;-3,411635
1505502;PARAGOMINAS;-47,356962;-2,994191
3147204;PARAGUAÇU;-45,732695;-21,547316
3535507;PARAGUAÇU PAULISTA;-50,575029;-22,417711
4314001;PARAÍ;-51,782096;-28,599621
3303708;PARAÍBA DO SUL;-43,289544;-22,161982
2107704;PARAIBANO;-43,985762;-6,431825
3535606;PARAIBUNA;-45,662864;-23,386262
2310258;PARAIPABA;-39,148116;-3,436197
